class,E_file,CreationYear,SizeOfInitializedData,DllCharacteristics,MajorImageVersion,CheckSum
0,6.31314573,2006,103424,64,0,593493
0,6.756099851,2010,355328,320,2,2158907
0,6.45822561,2008,299008,0,5,0
0,7.906431195,2010,496640,32768,6,4492226
0,1.808239024,2010,16384,0,0,0
0,6.239409355,2009,32768,320,6,282950
0,6.676785239,2012,172544,33088,9,325849
1,7.64802524,2005,12800,0,0,0
1,7.992398095,2011,8704,0,0,0
1,7.031751383,2010,65024,33792,0,132877
0,5.615787541,2012,32768,0,0,156145
0,6.328372446,2009,1098240,1344,6,1122518
1,6.346914178,2011,78336,33792,0,117899
1,7.67119669,1992,54784,0,0,0
1,7.702786679,2011,290816,0,0,0
0,6.365980518,2010,72704,34048,0,145124
0,6.799719805,2006,5632,64,0,62540
0,6.523705888,2009,73728,0,0,346163
0,6.029139538,2009,69632,0,0,235346
1,7.843400519,2005,4096,0,6,0
0,3.351796942,2009,1024,1344,6,18144
0,4.422231785,2011,16384,0,5,0
0,5.600680423,2010,7680,1024,0,77993
1,4.191377776,2011,8192,0,1,63723
1,7.852451398,2004,0,0,0,0
1,7.62829483,2005,77824,0,0,0
1,7.620644179,2005,54272,0,0,0
0,5.124589702,2012,5632,33088,6,25303
0,6.713583873,2012,700416,0,0,3065536
1,7.823566676,2011,4096,32768,4,15
1,5.512428008,2004,17408,0,0,37537
1,5.297879361,2011,90112,0,0,0
1,7.661111338,2010,84480,1088,0,129809
0,4.6893286,2012,5120,32832,6,50104
1,7.820073112,2011,4096,32768,4,50
0,5.423128791,2012,6656,33088,6,77034
1,7.224877232,2011,481280,32768,1,519717
1,7.754318646,2009,1400832,0,0,0
0,6.573247333,2012,77312,320,0,5973092
1,7.714534081,2011,4096,0,2,0
0,6.092610793,2011,25088,33216,6,246835
0,6.187247493,2012,49152,0,0,158173
0,4.247908165,2005,36864,1024,5,93661
1,5.970886711,2010,102400,33792,0,123971
1,7.558554486,1992,4096,0,0,0
1,7.502600943,2012,443904,0,0,0
1,7.823521868,2011,8192,32768,4,15
0,6.350472982,2012,43520,33088,6,109297
0,4.921650158,2005,221184,0,5,288931
0,7.996553713,2008,8192,33088,6,4748839
1,6.947734432,1992,318976,0,0,0
0,3.54636768,2010,3155968,33088,0,3783444
0,5.505600891,2012,9216,1024,0,33500
1,7.566389214,2011,91136,32768,0,107176
1,6.148169213,1992,66560,0,0,0
1,7.664071044,2010,88576,1088,0,118240
0,4.063728837,2006,24576,1088,0,90482
0,7.225577819,2012,92672,33088,6,106607
0,6.553192691,2009,82944,320,6,500713
0,4.837434502,2012,9405952,0,0,9769479
0,6.123731406,2012,2048,34112,0,75640
0,5.99115367,2007,28672,0,0,91253
0,7.006716866,2009,1320960,320,9,3777557
0,6.478392227,2006,20480,64,0,302605
0,5.949978017,2010,126976,0,0,312300
1,6.28695329,2009,72704,0,0,0
0,6.502085719,2012,60416,33088,6,393197
0,6.745274639,2012,44544,320,0,268352
1,6.139216494,1992,68096,0,0,0
0,6.407145741,2010,40960,0,0,203600
1,7.102486204,2005,53248,0,0,0
0,6.659683163,2012,430080,33088,6,771448
0,6.240162549,2011,14848,320,6,79792
1,7.794930604,2004,4096,0,5,0
1,7.623577355,2008,20480,32768,0,0
0,6.431813055,2005,200704,0,5,0
0,5.720413636,2012,173056,320,0,313663
1,7.11862315,2001,1953792,0,0,347041
1,5.657037194,2012,49152,0,5,95612
0,6.250533665,2012,1451520,33088,6,3678527
1,7.543026263,2012,266752,0,0,0
0,3.256236501,2012,8192,1280,0,63993
1,5.144616217,2011,98816,33792,0,132386
1,6.248844206,2009,36864,0,0,0
1,5.45421731,2010,16384,0,0,0
1,5.964347963,1992,13312,0,0,55904
1,5.277098352,2004,15872,0,0,39530
0,6.8145464,2012,66560,33088,6,129932
0,6.051276081,2005,344064,0,0,520095
0,7.140317144,2012,75776,33088,6,116753
0,5.803212278,2012,18944,33088,6,224302
0,6.36104849,2012,336384,33024,0,1022503
1,7.635215165,2011,8192,0,4,0
0,5.661008544,2012,10752,1024,0,44874
0,6.23315286,2013,124416,320,6,429869
1,7.83042162,2012,0,32768,20,0
0,3.707825973,2009,2048,1344,6,52112
1,5.23266973,2011,98304,33792,0,166367
1,5.645608185,2011,102912,33792,0,120714
0,6.494234128,2009,778752,320,0,2578628
0,5.742387697,2012,8192,33088,6,83991
1,5.435619469,2013,14336,0,0,30681
1,6.467730619,2011,22528,0,0,0
1,7.846023099,1992,12288,0,0,0
1,6.263401762,2002,32768,0,0,141082
0,5.954264211,2012,1099776,32768,0,2732219
0,5.738048101,2011,7680,1024,0,67876
1,7.977681429,2011,487424,0,0,0
1,7.636523303,2010,88576,1088,0,112154
0,6.573355524,2012,164864,33088,6,1059643
1,7.811321059,2010,57344,0,0,0
0,6.904544551,2006,13312,64,0,103019
1,7.950709782,2011,370688,0,0,410357
0,6.10912073,2006,45056,64,0,266814
0,6.185874843,2012,168448,33088,6,499451
1,5.590621877,2010,5632,1024,0,32483
0,6.272933658,2012,24064,33088,6,111855
0,6.157452591,2009,40960,320,6,298459
0,6.518153489,2011,320000,0,4,960395
0,5.549492743,2010,7680,1024,0,50351
0,6.748386065,2010,160768,0,0,869250
0,7.735627356,2012,590336,33088,0,704182
0,6.208085354,2010,9216,320,6,88546
0,5.723324018,2006,8192,1024,0,218307
1,4.371081875,2011,35840,32768,0,126263
0,6.404218398,2012,675840,0,0,2399324
1,6.945284532,2005,22528,0,0,0
0,4.94487105,2002,8192,0,1,115110
1,6.647521426,2011,9728,0,0,0
1,7.79920335,2012,331776,33024,0,0
1,5.38674975,2009,84992,0,0,0
1,6.492829754,2010,32768,0,0,0
0,7.999956107,2003,4096,0,0,16113291
0,6.191592078,2012,31232,33088,6,113792
0,6.708773627,2006,5632,64,0,107972
0,6.332658816,2012,172032,320,0,374284
1,5.152925422,2011,45056,0,13,217438
0,7.997713062,1992,80384,0,6,17462944
1,6.557960398,2011,47616,33792,0,77754
0,4.705273271,2009,331776,320,0,435285
0,6.152515497,2010,16896,33088,0,79875
1,5.763119241,2011,2560,32768,0,75077
1,7.610005924,2012,69632,0,0,0
0,6.579532736,2002,995328,0,0,0
0,6.569107368,2012,25600,64,0,77247
0,6.13206952,2012,150528,320,0,388196
1,7.921869942,1970,295936,0,0,4294967295
0,5.631120946,2010,8192,1344,0,371366
0,6.49146197,2006,306688,0,8,904053
1,7.514679687,2009,7680,0,0,0
0,6.042526841,2012,9728,33088,6,38492
0,6.39608695,2012,415232,33088,6,148705
1,7.447170053,2005,72704,0,0,0
1,7.829877008,1992,4096,0,0,0
1,7.478372858,2005,78848,0,0,0
1,7.864538528,1992,16384,0,0,0
1,6.95169293,2009,73728,0,0,51725
1,7.943274236,2011,12288,0,6,0
1,6.254945254,1992,65536,0,0,0
0,5.956982862,2010,8192,1024,0,40173
0,6.298394958,2012,129024,33088,0,492829
0,6.504376757,2011,107008,0,8,668883
1,6.557594,2011,64512,0,0,0
0,5.110259996,2010,405504,0,0,824622
0,5.806906854,2009,8192,1344,0,392422
0,6.089724791,2008,36864,0,0,0
0,6.398381772,2010,7680,320,6,117825
0,5.997988181,2010,28672,0,0,0
0,7.999714839,2009,119808,32768,6,14608785
0,6.703581529,2008,114688,0,0,913263
0,6.570225769,2006,806912,64,0,849751
0,6.370865719,2012,16384,33088,6,84013
0,6.28611388,2010,44544,0,0,0
1,7.642886549,2010,84992,1088,0,104569
0,6.169288527,2009,126976,0,0,459770
1,5.759775188,2012,28672,0,1,203283
1,7.601075474,2010,89088,1088,0,133528
1,7.761977585,1992,4096,0,0,0
0,5.681644452,2006,782336,0,0,969059
1,7.624857562,2010,88576,1088,0,141009
0,7.997752436,2005,6144,33792,5,2882477
0,7.071995575,2012,107008,33088,6,187874
1,7.126035199,2012,136192,32768,0,0
0,7.018826812,2012,151552,0,0,302461
1,6.975538629,2012,13824,0,0,349937
1,7.598220513,2005,104448,0,0,0
1,7.16386051,2012,106496,0,1,136979
0,6.12768455,2012,832000,320,0,2283617
1,7.94576862,2011,8704,0,0,332652
1,7.636288927,2010,84992,1088,0,113888
0,6.689160871,2006,94208,64,0,1122519
1,6.98311612,2011,139264,0,0,266643
1,7.501794111,2012,10240,33792,0,134002
0,6.960206533,2006,260608,64,0,958085
1,7.664751103,2010,88576,1088,0,130558
1,6.946854545,2003,45056,0,18106,0
0,6.464915907,2009,11776,0,0,110024
0,6.397657593,2006,94208,0,0,499455
0,6.906610864,2008,208896,0,0,965651
0,5.902307686,2011,33280,1024,6,179041
0,6.851460852,2012,319488,64,0,381661
1,7.786920323,2011,119808,0,1,34931
1,7.342457565,2012,26624,32768,0,78801
0,4.165513923,2010,16384,320,6,72351
1,6.18908665,1992,14848,0,0,79893
0,6.339698672,2004,94208,0,0,0
1,6.239115707,2002,40960,0,0,88802
1,7.971555366,2010,831488,0,0,448166
1,7.649082962,2010,84480,1088,0,156617
0,6.826236121,2006,24576,64,0,252155
0,6.570041715,2012,11776,64,0,100284
0,5.65864727,2012,179712,33216,6,242954
1,6.14526522,2010,41984,0,0,0
1,7.69524133,2012,320378,0,0,413241
1,6.628851939,2010,87552,33792,0,145257
0,5.649008244,2012,10752,33088,6,30820
1,7.827305252,2009,1408000,0,0,0
0,6.166550727,2006,86016,64,0,266158
0,7.999514615,1992,17920,32768,6,0
1,6.892141249,2007,438784,0,0,277351
0,6.11936232,2054,57344,0,0,0
0,6.089325576,2012,14848,33088,6,72613
0,4.662685383,2010,8192,1344,0,95116
0,6.737768438,2012,123392,33216,6,417818
1,7.616077228,1971,74752,0,0,125867
0,6.375684963,2011,7680,320,6,90912
0,6.105302673,2012,15360,33088,6,59819
0,2.225563601,2006,16384,0,0,0
0,5.022189725,2009,5120,33088,6,15153
1,5.319535751,2011,17408,32768,0,101198
0,6.537567235,2011,155648,0,0,505400
0,0.947785358,2009,4096,1344,6,10405
0,6.391509199,2012,20480,320,0,82011
0,7.999019871,2005,4096,33792,5,4633399
1,7.290263147,2010,28160,0,0,0
1,7.946483173,2011,4096,34112,0,0
0,4.847427035,2012,166912,33088,6,377621
0,6.472895254,2012,769024,320,0,1891705
0,3.773687436,2011,5120,1344,6,9897
0,3.680218216,2006,159744,64,0,175627
0,6.728306153,2012,7168,320,0,81091
0,5.770135514,2012,8192,33088,6,42904
0,5.846944816,2012,8704,33088,6,30466
1,7.03231812,2010,65024,33792,0,131981
1,7.606923867,2010,88576,1088,0,122604
1,6.175891388,2011,9216,32768,0,99855
1,6.288226699,2009,72704,0,0,0
1,5.945432604,2006,94208,0,0,0
0,5.911883642,2003,24576,0,0,0
0,6.100419469,2004,45056,0,0,233376
1,6.270522714,2009,11776,0,0,0
1,4.978934171,2011,12288,0,1,119433
0,6.630658596,2009,165376,320,6,1024672
1,7.586712393,2010,74240,0,0,46272
1,6.344173122,2009,65024,0,0,0
0,5.827923139,2012,4096,34112,0,83457
1,6.877043485,2010,133120,33792,0,201588
0,6.068234543,2012,70656,33088,6,134681
0,7.665613035,2012,661504,33088,6,899565
1,7.788102124,2011,4096,32768,4,50
0,6.346810671,2011,30208,320,6,170496
1,7.897530476,1992,8192,0,0,0
0,7.997723873,2011,53760,32768,6,0
0,6.660711597,2012,155648,0,0,838353
1,6.915103628,2005,19968,0,0,0
0,5.696229166,2009,8192,1344,0,169087
0,6.470641838,2010,585728,33088,0,1049248
1,7.028658204,1992,299008,0,0,0
1,7.220499201,2011,155648,0,1,264028
1,7.482362503,2012,44032,0,4,74245
1,5.956584301,2011,20480,0,1,92856
1,6.58834709,2010,88064,33792,0,118388
0,6.845763798,2011,2048,1344,6,50570
0,6.481500443,2010,265728,0,0,0
0,4.973922347,2012,5632,33088,6,31502
0,7.001287777,2011,8192,1344,0,565605
0,6.557531011,2011,49664,320,6,465161
1,7.913607583,1992,4096,0,0,0
0,6.566081132,2010,441856,0,1,0
1,6.479892306,2011,24576,0,78,89724
0,7.991883779,2013,100864,32768,6,5460761
0,6.473801021,1992,962048,0,0,1958402
0,5.96173561,2009,23552,1024,0,87374
0,5.599452089,2010,7168,1024,0,18537
1,5.826040463,2005,32768,0,0,129778
1,6.243493132,2012,77824,0,1,85003
0,7.019453714,2012,98304,33088,6,161948
0,5.266997302,2000,488528,0,0,0
1,5.969623012,2010,101888,33792,0,170324
1,7.648170957,2010,84480,1088,0,109396
1,7.531037934,1992,32768,0,0,0
0,5.646763337,2010,7168,1024,0,32944
1,7.97231554,2011,4096,0,8,0
1,7.457027421,1992,318976,0,0,334077
0,6.100807281,2012,65536,320,6,383108
1,7.986125243,2011,651776,0,1,75885
0,6.433745307,2006,45056,0,0,509327
1,7.925751126,1992,4096,0,0,0
1,7.907174319,2010,40960,0,0,0
0,6.113858304,2012,25088,33088,6,152240
0,5.62945325,2006,688128,0,0,858088
0,5.5986412,2012,10752,1024,0,80811
0,6.225006999,2012,53248,33088,6,254950
0,6.134198082,2010,12288,0,0,60241
1,7.47598478,2011,94208,32768,0,71291
1,6.551948116,2010,339456,0,0,383284
0,5.071485489,2009,266240,0,0,118621
0,3.756447502,2010,3223552,320,0,4001472
0,6.17959563,2012,11264,33216,6,66598
1,7.661509366,2010,85504,1088,0,95287
0,7.998476334,2009,164864,32768,6,26141411
1,7.665998804,1992,55296,0,0,0
1,7.647671197,2010,85504,1088,0,148455
0,7.186157469,2012,60518912,1344,0,60531650
0,5.572492043,2009,26112,320,6,48044
1,6.406652594,2011,81408,33792,0,103707
0,4.987025977,2012,8192,1344,0,92558
0,6.404122854,2007,318976,33088,9,775659
0,6.253833449,2012,12288,33088,6,93182
0,4.678304201,2012,37376,1280,0,46567
1,7.22049656,2009,540160,33024,1,0
0,5.940427694,2012,2048,34112,0,243985
0,5.947546706,2012,13312,33088,6,81049
0,4.302872322,2009,8192,1344,0,43237
1,3.240122281,2011,4922,0,0,0
0,5.100223628,2007,28672,0,0,65505
0,5.984764146,2011,49152,0,0,181132
0,4.630884521,2005,32256,1024,8,79962
1,7.464214537,2010,17920,0,0,160497
0,6.219178677,2011,12288,0,0,0
0,7.019536604,2012,126464,33088,6,286423
0,5.812995542,2012,8192,33088,6,64406
1,7.605933181,2010,89088,1088,0,138527
1,7.987609735,2011,8704,0,0,0
1,6.994795688,2011,135168,0,0,283448
0,6.433423577,2005,57344,0,0,213366
1,7.75356419,2005,68096,0,0,0
1,7.904670219,2005,730112,33088,0,877006
0,7.116190326,2012,81408,33088,6,123029
1,6.47312776,2011,47104,33792,0,101405
0,6.644730971,2000,98304,0,0,0
1,7.603740382,2011,335872,0,0,0
1,6.226205148,2010,0,0,0,0
1,7.754162255,2011,363008,0,0,443400
0,6.219250863,2009,131072,0,0,341848
1,7.37549289,2012,135168,33024,0,0
0,6.272986076,2010,4608,1024,0,72338
0,5.722901603,2012,51712,33088,6,72433
1,7.524584162,2005,112640,0,5,446311
1,7.660518116,2010,88576,1088,0,98862
0,6.273406954,2012,39936,33088,6,289281
0,5.890444123,2012,2963456,1280,0,3035103
0,6.487415792,2001,53248,0,7,0
0,4.752018985,2012,6656,33088,6,68666
1,7.950902514,1970,773120,0,0,0
1,7.758802936,2012,90624,0,0,146647
1,6.49056548,2011,10240,0,0,79491
0,4.697734477,2011,1536,34112,0,42588
1,7.927187075,2010,9216,0,0,336655
0,5.351562451,2003,20480,0,4,90393
1,6.172096776,1992,14336,0,0,100921
0,6.490653026,2005,28672,0,0,280336
0,6.013575723,2012,24576,0,0,113619
1,6.376361949,1992,7168,0,0,0
0,5.222889263,2009,5120,320,6,78610
1,6.783644307,2002,26624,0,0,52758
0,5.277293019,2008,61440,0,0,154952
1,7.97138265,2010,826880,0,0,437015
0,6.330631941,2006,20480,64,0,154675
0,5.520336323,2007,229376,320,9,319288
1,6.457276474,2010,12800,0,1,91762
0,5.88840251,2012,14848,33088,6,58314
0,6.385858213,2012,86016,320,0,306632
1,7.162347379,2011,6144,0,1,168127
0,7.276241754,2012,168960,1280,0,184910
1,7.613211392,2012,10752,0,0,326246
0,6.327662746,2012,190976,64,0,283988
1,5.83627157,2011,2048,34112,0,0
1,7.639533261,2010,88576,1088,0,120732
1,6.302757381,2009,69120,0,0,0
1,7.092942213,2011,98304,0,0,0
0,6.130022323,2012,16896,33088,6,54613
1,7.380786915,2005,67584,0,0,0
0,6.220294094,2012,4096,33216,6,43366
0,4.870851992,2003,32768,0,0,55464
0,6.519564876,2012,6144,320,0,21618
1,7.671655194,2012,397312,0,0,0
0,6.597261608,2012,1211904,32768,0,3812631
1,7.656912236,2010,88576,1088,0,102266
1,7.052966446,2010,122880,0,7,213658
0,5.47336657,2012,1975296,320,0,2446207
0,6.38824594,2005,132096,32768,8,397573
1,7.819084126,2011,4096,32768,0,0
0,6.270653157,2006,11264,32832,0,119656
0,7.007057449,2012,90624,33088,6,143843
1,6.962895818,2011,163840,0,0,0
1,6.975726958,2012,155648,0,0,0
0,5.178583653,2006,86528,1088,0,106244
0,5.497072329,2012,10752,33088,6,54438
1,7.955133933,2004,128512,0,0,0
1,5.017301401,2011,32768,0,12,0
1,7.34139053,2011,1859584,0,0,0
0,6.459683433,2012,58880,33088,6,353228
1,7.503421879,2013,512,3,0,0
1,6.618321671,2011,73728,0,0,0
0,6.166039991,2006,90112,0,0,0
0,6.338439624,2012,39424,320,0,139240
0,4.346961541,2009,3072,320,6,53204
0,5.607239905,2012,21504,33088,6,53040
0,6.739030532,2007,72704,320,21315,1171025
1,7.66269701,2010,85504,1088,0,114750
1,7.71792521,2012,220452,0,0,0
0,5.906634928,2012,37376,33088,6,105258
0,6.630389017,2009,475648,320,9,2036904
0,5.473248249,2012,385024,1024,0,404230
0,5.888522934,2004,143360,0,0,0
0,6.754341255,2011,39936,0,0,244694
1,6.662331038,2012,166400,0,0,789291
1,7.671001268,1992,53760,0,0,0
0,6.619858842,2007,1150976,0,0,0
0,6.201709116,2012,12288,33088,6,114943
0,5.274242378,2012,8192,33088,6,80622
0,6.521091136,2011,94208,0,0,439323
1,6.033909767,2010,30720,34112,0,0
1,6.477118005,1992,25088,0,0,0
1,7.636887331,2010,84992,1088,0,111915
0,5.500641041,2012,15872,1280,0,77341
0,6.285854792,2006,46592,0,0,564120
1,7.29466328,2012,10752,0,0,299251
0,5.308815696,2012,84992,33088,6,268170
1,6.477953396,2012,42496,256,0,0
